"","pair1","pair2","Yfrom","Yuntil","correlation","observation","p"
"249706","P0834","P0869",2007,2020,0.4360089,624,2.420997e-30
"249708","P0834","P0871",2007,2020,0.5637302,637,1.038703e-54
"249711","P0834","P0874",2007,2020,0.3749654,644,6.263894e-23
"249713","P0834","P0876",2007,2020,0.6369999,862,2.694761e-99
"249716","P0834","P0879",2007,2020,0.6167304,1026,1.522632e-108
"249717","P0834","P0880",2007,2020,0.6549493,742,4.142047e-92
"249719","P0834","P0882",2007,2020,0.536142,587,5.443665e-45
"249720","P0834","P0883",2007,2020,0.4700514,594,5.552882e-34
"249721","P0834","P0884",2007,2020,0.3195054,1146,1.305548e-28
"249722","P0834","P0885",2007,2020,0.2754959,608,4.734138e-12
"249724","P0834","P0887",2007,2020,0.3921376,703,2.92752e-27
"249726","P0834","P0889",2017,2020,0.357719,163,2.759259e-06
"249727","P0834","P0890",2007,2020,0.4727213,678,4.83457e-39
"249729","P0834","P0892",2007,2020,0.4307337,584,8.836861e-28
"249734","P0834","P0898",2017,2020,0.6172761,225,5.068951e-25
"249738","P0834","P0902",2007,2020,0.3314137,687,4.489771e-19
"249742","P0834","P0906",2007,2020,0.5029751,682,5.179528e-45
"249743","P0834","P0907",2007,2020,0.5685371,699,4.283937e-61
"249744","P0834","P0908",2007,2020,0.5435241,709,9.640708e-56
"249762","P0834","P0931",2007,2020,0.308772,854,2.540986e-20
"249770","P0834","P0947",2012,2016,0.5315402,225,8.294208e-18
"249772","P0834","P0950",2012,2016,-0.2078478,322,0.0001724481
"249808","P0834","P1031",2007,2016,-0.1381309,622,0.0005510732
"249824","P0834","P1070",2007,2016,0.4424981,456,2.757485e-23
"249825","P0834","P1071",2007,2016,0.5622548,504,2.387203e-43
"249826","P0834","P1072",2007,2016,0.7041852,656,2.372026e-99
"249829","P0834","P1085",2007,2011,0.2212065,254,0.0003820708
"249836","P0834","P1092",2007,2011,0.5700435,226,7.114959e-21
"249841","P0834","P1102",2007,2011,0.4181018,231,3.445722e-11
"249843","P0834","P1105",2007,2011,0.4967227,228,1.311772e-15
"249844","P0834","P1106",2007,2011,0.3354778,270,1.590427e-08
"249845","P0834","P1107",2007,2011,0.3119176,235,1.069683e-06
"249851","P0834","P1113",2007,2011,0.3909456,239,3.770836e-10
"249857","P0834","P1121",2007,2011,0.3980682,236,2.195245e-10
"249858","P0834","P1122",2007,2011,0.3588201,233,1.735234e-08
"249866","P0834","P1130",2007,2011,0.5231472,242,2.105044e-18
"249868","P0834","P1132",2007,2011,0.3080587,247,7.910308e-07
"249872","P0834","P1136",2007,2011,0.250704,257,4.811515e-05
"249881","P0834","P1149",2007,2011,0.5094981,230,1.349204e-16
"249887","P0834","P1173",2007,2011,0.2234973,288,0.0001308391
"249890","P0834","P1176",2007,2011,0.3851524,248,3.415592e-10
"249892","P0834","P1178",2007,2011,0.2619928,247,3.04976e-05
"250710","P0838","P0889",2017,2020,0.428375,135,2.18259e-07
"250715","P0838","P0898",2017,2020,0.6512434,213,4.345084e-27
"250931","P0839","P0889",2017,2020,0.4387494,137,8.192492e-08
"250935","P0839","P0898",2017,2020,0.5286106,215,7.10577e-17
"251145","P0840","P0851",1996,2020,0.5817244,1019,2.53719e-93
"251163","P0840","P0869",1996,2020,0.3266817,904,6.329494e-24
"251165","P0840","P0871",1988,2020,0.6012423,1059,4.368528e-105
"251168","P0840","P0874",1988,2020,0.4666292,1122,9.607956e-62
"251170","P0840","P0876",1988,2020,0.666387,1925,1.868442e-247
"251173","P0840","P0879",1988,2020,0.6514501,2272,1.437981e-274
"251174","P0840","P0880",1988,2020,0.7267426,1420,1.54257e-233
"251176","P0840","P0882",1988,2020,0.5563025,984,4.98141e-81
"251177","P0840","P0883",1988,2020,0.3584501,1136,8.974198e-36
"251178","P0840","P0884",1996,2020,0.4410122,1961,4.037104e-94
"251181","P0840","P0887",1988,2020,0.3750834,1148,1.159921e-39
"251183","P0840","P0889",2017,2020,0.4209217,152,6.677802e-08
"251184","P0840","P0890",1988,2020,0.3826652,1402,4.079861e-50
"251192","P0840","P0898",2017,2020,0.7989232,217,2.274287e-49
"251196","P0840","P0902",1988,2020,0.3492714,1209,5.212572e-36
"251200","P0840","P0906",1996,2020,0.5909864,953,8.203717e-91
"251201","P0840","P0907",1996,2020,0.663623,1082,2.621598e-138
"251202","P0840","P0908",1988,2020,0.6680514,1270,5.818129e-165
"251220","P0840","P0931",1988,2020,0.4053649,1811,1.409178e-72
"251223","P0840","P0947",2012,2016,0.5425416,187,1.052849e-15
"251225","P0840","P0950",2012,2016,-0.1616395,294,0.005469063
"251278","P0840","P1070",2002,2016,0.5046354,545,1.492038e-36
"251279","P0840","P1071",1988,2016,0.3265487,1241,3.170997e-32
"251280","P0840","P1072",1988,2016,0.7039507,1634,8.905367e-245
"251283","P0840","P1085",1988,2011,0.220957,807,2.213394e-10
"251295","P0840","P1101",1988,2011,-0.0845175,1317,0.002142285
"251298","P0840","P1105",2007,2011,0.4328829,192,3.591156e-10
"251299","P0840","P1106",2007,2011,0.3613641,240,8.166258e-09
"251320","P0840","P1130",1988,2011,0.3976006,760,3.435157e-30
"251325","P0840","P1136",1988,2011,0.08743699,928,0.007696161
"251347","P0840","P1173",1996,2011,0.3883398,742,4.045347e-28
"251349","P0840","P1176",1988,2011,0.3927573,785,2.351766e-30
"251351","P0840","P1178",1988,2011,0.1022394,927,0.001828129
"251355","P0840","P1187",1988,2006,0.1392295,705,0.0002086421
"251366","P0840","P1210",1996,2006,0.7295726,486,6.806169e-82
"253617","P0851","P0869",1996,2020,0.1765289,1002,1.853251e-08
"253619","P0851","P0871",1996,2020,0.4578918,993,1.27906e-52
"253622","P0851","P0874",1996,2020,0.3918325,1009,2.273033e-38
"253624","P0851","P0876",1996,2020,0.657646,1475,1.977947e-183
"253627","P0851","P0879",1996,2020,0.6560251,1773,1.093141e-218
"253628","P0851","P0880",1996,2020,0.6382029,1203,1.388868e-138
"253630","P0851","P0882",1996,2020,0.4053892,929,4.663325e-38
"253631","P0851","P0883",1996,2020,0.3811145,966,9.397192e-35
"253632","P0851","P0884",1996,2020,0.4237527,1985,2.507371e-87
"253635","P0851","P0887",1996,2020,0.208422,1084,4.195061e-12
"253636","P0851","P0889",2017,2020,0.2122288,164,0.006367785
"253637","P0851","P0890",1996,2020,0.36635,1141,1.455628e-37
"253644","P0851","P0898",2017,2020,0.595926,225,5.069698e-23
"253648","P0851","P0902",1996,2020,0.2682199,1063,5.675404e-19
"253650","P0851","P0906",1996,2020,0.4125263,1056,1.196933e-44
"253651","P0851","P0907",1996,2020,0.5600651,1139,4.929878e-95
"253652","P0851","P0908",1996,2020,0.568957,1099,2.838111e-95
"253671","P0851","P0931",1996,2020,0.3916212,1465,6.818991e-55
"253677","P0851","P0947",2012,2016,0.4899757,202,1.352544e-13
"253679","P0851","P0950",2012,2016,-0.2774332,307,7.87366e-07
"253714","P0851","P1031",1996,2016,-0.2488649,1098,5.809577e-17
"253731","P0851","P1070",2002,2016,0.4987182,603,3.095921e-39
"253732","P0851","P1071",1996,2016,0.2869798,992,2.916307e-20
"253733","P0851","P1072",1996,2016,0.6612016,1275,4.316827e-161
"253736","P0851","P1085",1996,2011,0.3299192,639,1.085792e-17
"253749","P0851","P1101",1996,2011,-0.1359195,916,3.671737e-05
"253750","P0851","P1102",1996,2011,0.246538,586,1.458185e-09
"253752","P0851","P1105",2007,2011,0.4071466,213,6.539638e-10
"253753","P0851","P1106",2007,2011,0.1843023,260,0.002853803
"253754","P0851","P1107",2007,2011,0.1407305,216,0.03877167
"253760","P0851","P1113",1996,2011,0.2857402,621,3.924853e-13
"253767","P0851","P1121",1996,2011,0.2553306,624,9.610177e-11
"253775","P0851","P1130",1996,2011,0.3955055,630,5.068682e-25
"253777","P0851","P1132",1996,2011,0.07657583,672,0.04722341
"253781","P0851","P1136",1996,2011,0.07736209,702,0.04044752
"253805","P0851","P1173",1996,2011,0.3385459,750,1.440791e-21
"253808","P0851","P1176",1996,2011,0.2639374,651,7.752409e-12
"253810","P0851","P1178",1996,2011,0.1422485,673,0.0002137155
"253815","P0851","P1187",1996,2006,0.3039076,466,2.055727e-11
"253828","P0851","P1210",1996,2006,0.6230825,510,3.515599e-56
"253832","P0851","P1219",1996,2001,0.2721289,209,6.719288e-05
"253836","P0851","P1228",1996,2001,0.3274005,197,2.651498e-06
"253846","P0851","P1254",1996,2001,0.4920028,179,2.663278e-12
"253850","P0851","P1258",1996,2001,0.4133776,191,2.790388e-09
"253851","P0851","P1259",1996,2001,0.534005,193,1.272648e-15
"253852","P0851","P1260",1996,2001,0.2879054,207,2.592787e-05
"253853","P0851","P1262",1996,2001,0.5155117,216,4.61056e-16
"254895","P0857","P0876",2002,2020,0.5247234,1113,9.213261e-80
"254898","P0857","P0879",2002,2020,0.4521359,1354,3.464243e-69
"254899","P0857","P0880",2002,2020,0.4181947,897,2.767496e-39
"254902","P0857","P0884",2002,2020,0.291561,1518,3.964047e-31
"254906","P0857","P0889",2017,2020,0.1634346,162,0.037703
"254912","P0857","P0898",2017,2020,0.6821097,221,1.3352e-31
"254921","P0857","P0908",2002,2020,0.4735474,771,2.399883e-44
"254942","P0857","P0950",2012,2016,-0.3548591,278,1.133742e-09
"255083","P0858","P0889",2017,2020,0.1659487,149,0.04310938
"255091","P0858","P0898",2017,2020,0.6226563,215,1.784374e-24
"257145","P0868","P0889",2017,2020,0.3175517,136,0.0001651827
"257150","P0868","P0898",2017,2020,0.5878249,213,3.483842e-21
"257331","P0869","P0871",1996,2020,0.37543,834,2.607667e-29
"257336","P0869","P0876",1996,2020,0.4218098,1482,5.313026e-65
"257339","P0869","P0879",1996,2020,0.4304251,1785,2.051534e-81
"257340","P0869","P0880",1996,2020,0.4651506,1164,1.515054e-63
"257344","P0869","P0884",1996,2020,0.2320326,1973,1.580167e-25
"257347","P0869","P0887",1996,2020,0.1284144,893,0.0001190913
"257348","P0869","P0889",2017,2020,0.1935768,150,0.01762112
"257349","P0869","P0890",1996,2020,0.2903089,979,1.822152e-20
"257354","P0869","P0898",2017,2020,0.3941262,222,1.147651e-09
"257357","P0869","P0902",1996,2020,0.2450603,823,1.014137e-12
"257359","P0869","P0906",1996,2020,0.3290384,913,1.710463e-24
"257360","P0869","P0907",1996,2020,0.3416281,1070,1.175482e-30
"257361","P0869","P0908",1996,2020,0.3246241,1060,1.956189e-27
"257376","P0869","P0931",1996,2020,0.2620707,1376,4.796236e-23
"257381","P0869","P0947",2012,2016,0.279366,179,0.0001523785
"257423","P0869","P1071",1996,2016,0.2046343,890,7.202944e-10
"257424","P0869","P1072",1996,2016,0.4677491,1222,1.888095e-67
"257435","P0869","P1106",2007,2011,0.2464144,220,0.0002232202
"257457","P0869","P1173",1996,2011,0.1139224,750,0.001778844
"257503","P0870","P0889",2017,2020,0.4072532,136,8.631408e-07
"257506","P0870","P0898",2017,2020,0.5364486,214,2.405102e-17
"257634","P0871","P0874",1988,2020,0.4153617,1053,3.554243e-45
"257636","P0871","P0876",1988,2020,0.6022569,1929,9.033181e-191
"257639","P0871","P0879",1988,2020,0.5848633,2285,8.148627e-210
"257640","P0871","P0880",1988,2020,0.6925602,1424,5.98358e-204
"257643","P0871","P0883",1988,2020,0.3432378,1065,8.235169e-31
"257644","P0871","P0884",1996,2020,0.4231718,1961,4.8858e-86
"257647","P0871","P0887",1988,2020,0.3419399,1090,2.950305e-31
"257649","P0871","P0889",2017,2020,0.428988,158,1.867904e-08
"257650","P0871","P0890",1988,2020,0.3754559,1344,3.034232e-46
"257657","P0871","P0898",2017,2020,0.682226,225,3.660058e-32
"257661","P0871","P0902",1988,2020,0.3462907,1133,2.890324e-33
"257665","P0871","P0906",1996,2020,0.5567307,928,1.185236e-76
"257666","P0871","P0907",1996,2020,0.5932714,1067,1.941817e-102
"257667","P0871","P0908",1988,2020,0.5851193,1253,5.433292e-116
"257685","P0871","P0931",1988,2020,0.3492561,1794,1.289376e-52
"257692","P0871","P0947",2012,2016,0.5375656,180,7.204418e-15
"257743","P0871","P1071",1988,2016,0.3267451,1195,3.964229e-31
"257744","P0871","P1072",1988,2016,0.6187249,1627,1.636248e-172
"257758","P0871","P1105",2007,2011,0.4655665,173,1.087834e-10
"257759","P0871","P1106",2007,2011,0.3926499,230,6.740971e-10
"257760","P0871","P1107",2007,2011,0.327423,177,8.648904e-06
"257784","P0871","P1136",1988,2011,0.1346451,881,6.095492e-05
"257803","P0871","P1173",1996,2011,0.2750181,740,2.616763e-14
"257807","P0871","P1178",1988,2011,0.0979715,898,0.003294211
"257825","P0871","P1210",1996,2006,0.6469358,492,1.133672e-59
"258562","P0874","P0876",1988,2020,0.5105412,1967,4.902373e-131
"258565","P0874","P0879",1988,2020,0.5450888,2315,2.510063e-179
"258566","P0874","P0880",1988,2020,0.5287527,1473,7.056915e-107
"258570","P0874","P0884",1996,2020,0.3981623,1971,7.119228e-76
"258573","P0874","P0887",1988,2020,0.1100957,1148,0.0001857992
"258574","P0874","P0889",2017,2020,0.2575113,153,0.00131133
"258575","P0874","P0890",1988,2020,0.2426637,1395,3.819126e-20
"258582","P0874","P0898",2017,2020,0.6432712,218,7.45006e-27
"258588","P0874","P0906",1996,2020,0.4402155,950,2.657044e-46
"258589","P0874","P0907",1996,2020,0.4465184,1118,6.901982e-56
"258590","P0874","P0908",1988,2020,0.5103514,1265,7.80058e-85
"258607","P0874","P0931",1988,2020,0.4178819,1777,4.819478e-76
"258612","P0874","P0947",2012,2016,0.3050883,189,1.966488e-05
"258614","P0874","P0950",2012,2016,-0.138193,288,0.01896176
"258659","P0874","P1070",2002,2016,0.4101608,478,8.05585e-21
"258660","P0874","P1071",1988,2016,0.2094429,1234,1.065576e-13
"258661","P0874","P1072",1988,2016,0.5125931,1663,4.309541e-112
"258679","P0874","P1106",2007,2011,0.2903411,244,3.993654e-06
"258715","P0874","P1173",1996,2011,0.2462767,753,7.250242e-12
"258735","P0874","P1210",1996,2006,0.4415036,524,2.078892e-26
"259363","P0876","P0879",1988,2020,0.6458559,2443,1.897205e-288
"259364","P0876","P0880",1988,2020,0.679375,2018,2.579404e-273
"259366","P0876","P0882",1988,2020,0.5577659,1908,1.888062e-156
"259367","P0876","P0883",1988,2020,0.5463667,1931,1.011581e-150
"259368","P0876","P0884",1996,2020,0.4280685,2099,2.742996e-94
"259371","P0876","P0887",1988,2020,0.4627917,1968,4.938174e-105
"259373","P0876","P0889",2017,2020,0.491124,215,1.876287e-14
"259374","P0876","P0890",1988,2020,0.4938691,2053,1.073297e-126
"259382","P0876","P0898",2017,2020,0.7389759,247,6.548905e-44
"259386","P0876","P0902",1988,2020,0.4345477,2017,1.09667e-93
"259390","P0876","P0906",1996,2020,0.6067169,1511,1.304431e-152
"259391","P0876","P0907",1996,2020,0.6313743,1534,2.133831e-171
"259392","P0876","P0908",1988,2020,0.7923438,1925,0
"259412","P0876","P0931",1988,2020,0.3949408,2366,3.694544e-89
"259416","P0876","P0936",1988,2020,0.152993,2140,1.116953e-12
"259422","P0876","P0947",2012,2016,0.6215798,324,5.081771e-36
"259468","P0876","P1031",1988,2016,-0.09236691,2058,2.708682e-05
"259487","P0876","P1070",2002,2016,0.5535837,914,1.612991e-74
"259488","P0876","P1071",1988,2016,0.5006754,1795,1.645249e-114
"259489","P0876","P1072",1988,2016,0.6607203,1988,1.073929e-249
"259494","P0876","P1085",1988,2011,0.5092793,1407,1.039881e-93
"259507","P0876","P1101",1988,2011,-0.04954124,1764,0.03747652
"259508","P0876","P1102",1988,2011,0.4904917,1380,1.958487e-84
"259510","P0876","P1105",2007,2011,0.4932216,301,7.382518e-20
"259511","P0876","P1106",2007,2011,0.4427886,324,5.457532e-17
"259512","P0876","P1107",2007,2011,0.3611999,309,5.91419e-11
"259518","P0876","P1113",1988,2011,0.3989536,1406,7.463972e-55
"259525","P0876","P1121",1988,2011,0.3922472,1404,7.430178e-53
"259533","P0876","P1130",1988,2011,0.5727573,1385,1.49937e-121
"259535","P0876","P1132",1988,2011,0.2332448,1463,1.584765e-19
"259539","P0876","P1136",1988,2011,0.313071,1457,1.698726e-34
"259569","P0876","P1173",1996,2011,0.5057928,978,1.19923e-64
"259572","P0876","P1176",1988,2011,0.5115871,1400,3.201115e-94
"259574","P0876","P1178",1988,2011,0.4080498,1440,6.921163e-59
"259581","P0876","P1187",1988,2006,0.4326915,1135,5.445499e-53
"259600","P0876","P1210",1996,2006,0.7303685,656,2.307758e-110
"259604","P0876","P1219",1988,2001,0.4544047,814,1.016816e-42
"259612","P0876","P1228",1988,2001,0.4074729,839,6.734909e-35
"259632","P0876","P1254",1988,2001,0.5369895,807,1.790452e-61
"259636","P0876","P1258",1988,2001,0.5499791,804,9.442778e-65
"259638","P0876","P1260",1988,2001,0.390707,806,8.614649e-31
"259640","P0876","P1262",1988,2001,0.6395901,790,4.270105e-92
"259657","P0876","P1293",1988,1995,0.4878434,471,1.56513e-29
"259659","P0876","P1295",1988,1995,0.5658106,458,4.064092e-40
"259665","P0876","P1304",1988,1995,0.5578297,473,4.91467e-40
"259666","P0876","P1305",1988,1995,0.4750549,468,1.015052e-27
"259678","P0876","P1318",1988,1995,-0.1921621,535,7.601572e-06
"259680","P0876","P1320",1988,1995,0.6096322,455,1.200679e-47
"259689","P0876","P1331",1988,1995,0.6784073,509,6.766215e-70
"259692","P0876","P1334",1988,1995,0.6812659,457,1.260556e-63
"259693","P0876","P1335",1988,1995,0.3189395,470,1.422787e-12
"259694","P0876","P1336",1988,1995,0.4689425,607,1.62756e-34
"259696","P0876","P1338",1988,1995,0.5721397,467,5.895009e-42
"260352","P0879","P0880",1988,2020,0.6698303,2296,6.196628e-299
"260354","P0879","P0882",1988,2020,0.5814127,2271,1.556778e-205
"260355","P0879","P0883",1988,2020,0.5134603,2287,4.580866e-154
"260356","P0879","P0884",1996,2020,0.3998801,2173,3.08729e-84
"260359","P0879","P0887",1988,2020,0.5110471,2292,9.932708e-153
"260361","P0879","P0889",2017,2020,0.5342397,247,1.249406e-19
"260362","P0879","P0890",1988,2020,0.4883576,2357,1.575713e-141
"260370","P0879","P0898",2017,2020,0.6392526,272,1.195457e-32
"260374","P0879","P0902",1988,2020,0.4428824,2339,5.898931e-113
"260378","P0879","P0906",1996,2020,0.5891168,1808,2.159247e-169
"260379","P0879","P0907",1996,2020,0.6091349,1792,1.797281e-182
"260380","P0879","P0908",1988,2020,0.6946256,2276,0
"260400","P0879","P0931",1988,2020,0.3839069,2642,1.585518e-93
"260404","P0879","P0936",1988,2020,0.1396156,2461,3.483526e-12
"260410","P0879","P0947",2012,2016,0.6020021,399,1.053742e-40
"260469","P0879","P1064",2012,2016,0.4448559,400,7.781034e-21
"260473","P0879","P1070",2002,2016,0.5747576,1114,6.184028e-99
"260474","P0879","P1071",1988,2016,0.5027088,2085,5.968664e-134
"260475","P0879","P1072",1988,2016,0.5950257,2221,7.335318e-213
"260480","P0879","P1085",1988,2011,0.5035524,1662,1.487214e-107
"260493","P0879","P1102",1988,2011,0.4636659,1633,7.960711e-88
"260495","P0879","P1105",2007,2011,0.5099929,378,2.035214e-26
"260496","P0879","P1106",2007,2011,0.4334691,386,4.104772e-19
"260497","P0879","P1107",2007,2011,0.4282143,379,2.476748e-18
"260503","P0879","P1113",1988,2011,0.4415481,1639,3.616551e-79
"260510","P0879","P1121",1988,2011,0.4029235,1652,1.638064e-65
"260519","P0879","P1130",1988,2011,0.5048385,1636,1.617106e-106
"260521","P0879","P1132",1988,2011,0.2673161,1700,3.312692e-29
"260525","P0879","P1136",1988,2011,0.3090824,1679,1.709422e-38
"260553","P0879","P1173",1996,2011,0.480628,1155,8.382116e-68
"260556","P0879","P1176",1988,2011,0.4835188,1637,1.158681e-96
"260558","P0879","P1178",1988,2011,0.3801353,1667,1.912808e-58
"260565","P0879","P1187",1988,2006,0.4043567,1296,3.727596e-52
"260585","P0879","P1210",1996,2006,0.6502122,758,2.734731e-92
"260589","P0879","P1219",1988,2001,0.4190471,934,5.162683e-41
"260597","P0879","P1228",1988,2001,0.3718349,951,1.498952e-32
"260617","P0879","P1254",1988,2001,0.5406687,931,8.555488e-72
"260621","P0879","P1258",1988,2001,0.5298155,923,6.312755e-68
"260623","P0879","P1260",1988,2001,0.3680009,943,1.294253e-31
"260625","P0879","P1262",1988,2001,0.5834832,914,1.702381e-84
"260641","P0879","P1293",1988,1995,0.4658838,525,1.210745e-29
"260643","P0879","P1295",1988,1995,0.5203004,513,6.304348e-37
"260649","P0879","P1304",1988,1995,0.5560924,519,1.837684e-43
"260650","P0879","P1305",1988,1995,0.4580705,519,2.766389e-28
"260663","P0879","P1318",1988,1995,-0.1662017,587,5.202461e-05
"260664","P0879","P1319",1988,1995,0.4162229,512,7.181565e-23
"260665","P0879","P1320",1988,1995,0.473462,514,4.463843e-30
"260674","P0879","P1331",1988,1995,0.4980623,547,1.238388e-35
"260677","P0879","P1334",1988,1995,0.5878732,513,5.31455e-49
"260678","P0879","P1335",1988,1995,0.3889076,517,4.095425e-20
"260679","P0879","P1336",1988,1995,0.4641673,620,1.882102e-34
"260681","P0879","P1338",1988,1995,0.5541923,521,2.804798e-43
"260684","P0880","P0882",1988,2020,0.6772643,1375,3.26806e-185
"260685","P0880","P0883",1988,2020,0.5221077,1455,1.52061e-102
"260686","P0880","P0884",1996,2020,0.4230663,1999,1.270033e-87
"260689","P0880","P0887",1988,2020,0.4635123,1486,5.087514e-80
"260691","P0880","P0889",2017,2020,0.6043087,193,1.343722e-20
"260692","P0880","P0890",1976,2020,0.4205285,2260,1.512015e-97
"260700","P0880","P0898",2017,2020,0.7229964,243,1.385124e-40
"260704","P0880","P0902",1976,2020,0.3292135,2150,1.618243e-55
"260708","P0880","P0906",1996,2020,0.6753159,1195,6.220061e-160
"260709","P0880","P0907",1996,2020,0.7069581,1256,7.440441e-191
"260710","P0880","P0908",1976,2020,0.655444,1943,6.430431e-239
"260730","P0880","P0931",1988,2020,0.4246733,2023,2.202934e-89
"260734","P0880","P0936",1988,2020,0.07299233,1734,0.002355097
"260738","P0880","P0947",2012,2016,0.6467109,262,1.987157e-32
"260783","P0880","P1031",1988,2016,-0.07763503,1616,0.001789026
"260802","P0880","P1070",2002,2016,0.5439398,712,4.526982e-56
"260803","P0880","P1071",1988,2016,0.4223208,1430,6.054109e-63
"260804","P0880","P1072",1988,2016,0.721041,1744,7.293987e-280
"260807","P0880","P1085",1988,2011,0.4189748,1016,1.873551e-44
"260820","P0880","P1101",1988,2011,-0.06940108,1471,0.007750942
"260821","P0880","P1102",1988,2011,0.485816,963,3.501144e-58
"260823","P0880","P1105",2007,2011,0.5426012,239,1.067563e-19
"260824","P0880","P1106",2007,2011,0.4735901,282,3.59337e-17
"260825","P0880","P1107",2007,2011,0.4423542,247,2.947207e-13
"260831","P0880","P1113",1988,2011,0.4496542,993,1.382612e-50
"260838","P0880","P1121",1988,2011,0.4338154,997,5.197358e-47
"260846","P0880","P1130",1988,2011,0.5480432,995,4.43049e-79
"260848","P0880","P1132",1988,2011,0.1993224,1091,3.075836e-11
"260852","P0880","P1136",1988,2011,0.2576392,1113,2.469982e-18
"260879","P0880","P1173",1996,2011,0.393528,817,1.177407e-31
"260882","P0880","P1176",1988,2011,0.506241,1017,2.712148e-67
"260884","P0880","P1178",1988,2011,0.3109457,1087,8.511156e-26
"260891","P0880","P1187",1988,2006,0.3138542,827,2.315505e-20
"260908","P0880","P1210",1996,2006,0.7314201,524,7.748656e-89
"260936","P0880","P1254",1988,2001,0.4520581,521,1.325014e-27
"260940","P0880","P1258",1988,2001,0.5435336,513,9.017881e-41
"260942","P0880","P1260",1988,2001,0.3438966,561,5.1054e-17
"260944","P0880","P1262",1988,2001,0.5431797,533,3.085388e-42
"260959","P0880","P1293",1988,1995,0.3363387,310,1.233321e-09
"260960","P0880","P1295",1988,1995,0.4441968,296,9.605323e-16
"260967","P0880","P1304",1988,1995,0.4499131,347,1.073185e-18
"260968","P0880","P1305",1988,1995,0.3885137,304,2.157474e-12
"260981","P0880","P1320",1988,1995,0.5373227,298,1.082851e-23
"260990","P0880","P1331",1988,1995,0.6318057,412,2.728683e-47
"260993","P0880","P1334",1988,1995,0.5106312,309,6.397321e-22
"260995","P0880","P1336",1988,1995,0.5197888,546,4.079495e-39
"260997","P0880","P1338",1988,1995,0.5243795,314,1.401106e-23
"261020","P0880","P1370",1976,1987,-0.3908608,629,2.164879e-24
"261031","P0880","P1388",1976,1987,0.3955398,455,1.719319e-18
"261037","P0880","P1396",1976,1987,0.3039253,461,2.625643e-11
"261056","P0880","P1435",1976,1987,0.2982252,676,2.36681e-15
"261058","P0880","P1437",1976,1987,0.2424073,491,5.357249e-08
"261069","P0880","P1462",1976,1987,0.307722,559,1.002762e-13
"261082","P0880","P1484",1976,1987,0.2327746,1044,2.59565e-14
"261086","P0880","P1493",1976,1987,0.247218,511,1.488474e-08
"261088","P0880","P1496",1976,1987,0.3164744,553,2.495173e-14
"261092","P0880","P1504",1976,1987,0.3152194,460,4.532641e-12
"261102","P0880","P1530",1976,1987,0.3431776,496,3.729197e-15
"261103","P0880","P1532",1976,1987,0.2530512,489,1.394228e-08
"261117","P0880","P1554",1976,1987,-0.178102,837,2.143055e-07
"261121","P0880","P1558",1976,1987,-0.3470135,937,6.635148e-28
"261124","P0880","P1563",1976,1987,0.1284731,511,0.003624393
"261125","P0880","P1564",1976,1987,0.3702732,456,2.894784e-16
"261127","P0880","P1566",1984,1987,0.3191229,190,7.200356e-06
"261128","P0880","P1567",1976,1987,0.3900171,558,1.027529e-21
"261137","P0880","P1580",1976,1987,0.3570814,538,1.268266e-17
"261140","P0880","P1588",1976,1987,0.2814249,529,4.364738e-11
"261141","P0880","P1589",1976,1987,0.174748,519,6.273716e-05
"261143","P0880","P1591",1976,1987,0.1596575,505,0.0003156606
"261145","P0880","P1593",1983,1987,0.4342907,186,5.899809e-10
"261147","P0880","P1595",1976,1987,0.4078141,537,6.187857e-23
"261148","P0880","P1596",1976,1987,0.44514,547,5.588917e-28
"261150","P0880","P1598",1985,1987,0.4218197,100,1.23706e-05
"261153","P0880","P1601",1976,1987,0.3039964,593,3.819801e-14
"261154","P0880","P1602",1976,1987,0.2426558,580,3.218992e-09
"261157","P0880","P1606",1976,1987,0.1543905,550,0.0002786784
"261158","P0880","P1607",1976,1987,0.3207493,466,1.305618e-12
"261159","P0880","P1608",1976,1987,0.4183841,564,2.621852e-25
"261160","P0880","P1609",1976,1987,0.2410874,516,2.936687e-08
"261166","P0880","P1619",1977,1987,0.2213026,460,1.642614e-06
"261170","P0880","P1629",1976,1987,0.2123641,801,1.276711e-09
"261171","P0880","P1630",1976,1987,0.3614242,779,1.889884e-25
"261172","P0880","P1631",1976,1987,0.2532312,540,2.394763e-09
"261173","P0880","P1632",1976,1987,0.5267605,606,1.44898e-44
"261174","P0880","P1633",1976,1987,0.4866222,665,7.873128e-41
"261175","P0880","P1634",1976,1987,0.5758666,685,9.288924e-62
"261180","P0880","P1640",1976,1987,0.3746297,865,3.292677e-30
"261181","P0880","P1641",1976,1987,0.4763096,541,5.486512e-32
"261182","P0880","P1642",1976,1987,0.2471091,496,2.458259e-08
"261183","P0880","P1643",1976,1987,0.6419592,930,3.653466e-109
"261190","P0880","P1654",1976,1987,0.447699,733,2.040291e-37
"261193","P0880","P1657",1976,1987,0.4709749,453,2.173674e-26
"261201","P0880","P1668",1976,1987,0.268276,662,2.241262e-12
"261202","P0880","P1672",1976,1987,0.1921766,545,6.234147e-06
"261217","P0880","P1705",1976,1984,0.1554396,369,0.002753597
"261237","P0880","P1741",1979,1982,0.4179802,163,2.830357e-08
"261239","P0880","P1743",1976,1982,0.2259606,279,0.0001408383
"261426","P0882","P0884",1996,2020,0.4134367,1954,1.528329e-81
